Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Low & middle income	LMY	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS								14.63115629	16.69200829	18.62750067	21.51960312	23.42501905	26.75396134	29.22394662	27.98326045	32.81810966	34.30287407	42.56051762	47.60018696	52.37569703	58.2107219	58.46239083	60.65636267	64.89071773	69.55492992	65.75832638	69.50312855	75.58824382	83.38982406	83.91204699	87.53693795	90.38932711	81.38643616	73.9971592	76.9160964	83.78178268	86.53825848	89.92298079	91.33172721	94.07776246	91.47787206	94.03385264	99.26783163	100.5001018	108.9828239	110.7388382	115.1903668	120.7328397	118.361132	119.7464865	130.8489855	136.2325014	130.5717308	133.1623149	138.2379693	135.7454145	137.2176325	141.6482118	139.8455853	138.8258622	148.3631712
Lesotho	LSO	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Late-demographic dividend	LTE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																79.18729298	79.62212575	96.38468125	105.814155	116.2660628	126.4612606	119.2951293	121.742916	128.8206183	136.2173544	120.2236987	125.3550839	147.0624152	160.3064341	159.8196579	159.803406	165.5255951	113.1914537	103.386403	108.3333542	124.1535932	129.1500768	130.0078801	131.9915968	134.3905149	131.2373577	134.5282953	150.7618562	154.9601862	169.7481684	169.8591312	172.1996262	184.9706401	175.8953624	170.1602501	192.6388749	203.812617	203.5270957	210.1446341	217.2702558	209.2486637	209.5987257	210.6641921	204.7972306	198.1485524	207.2834706
Lithuania	LTU	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	54.07279029	30.76379066	30.5019305	41.17236567	41.52128402	47.70674079	48.37370242	52.15035557	53.161918	99.32556714	115.314216	124.5901639	119.4011383	102.281668	115.4992548	119.3070386	90.94816009	102.449238	103.9766852	104.7719266	107.0559611	109.6358874	111.7521913	122.582071	131.8527161	141.1089984	133.5167849	137.0835029	140.003472
Luxembourg	LUX	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																											267.4677419	267.4677419	333.6129032	313.15	293.6333333	276.4098361	250.516129	244.5847499	258.1920904	270.6052801	258.519821	247.5900721	240.7602619	242.6751592	262.1079858	252.2188014	234.6813923	245.6785939	238.6232094
Latvia	LVA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	99.52606635	56.49081209	55.73099415	21.95608782	23.58490566	32.53012048	46.45892351	55.19452888	51.8443299	59.14926931	45.67420349	61.47482759	59.97918731	68.04029304	62.65560166	67.72474747	66.94700855	64.88356164	77.64791134	83.23229706	91.56536503	100.656457	101.1240695	104.7593105	104.1925466	103.4844961	101.1528958	105.5701289	113.4265367
"Macao SAR, China"	MAC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
St. Martin (French part)	MAF	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Morocco	MAR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		4.38892261	6.716691958	5.96481203	5.827164179	7.286764706	8.618405797	11.2173913	13.84957143	13.50428571	12.40814019	15.3334741	16.07390268	18.58234885	20.77777778	22.73412862	25.53656869	24.09395973	24.28832593	25.49973348	27.44608234	27.58218466	27.24346595	31.34347437	31.42711259	36.96940848	38.89694609	37.14817536	41.45510154	37.35248906	40.19754221	33.11919238	32.56436087	37.15968441	32.3432705	31.63322497	31.882146	36.45066815	35.97918742	41.33964618	41.90897684	42.43638077	65.55427279	55.31120928	48.95761267	63.78724452	60.16865079	58.82951023	53.82662692	41.06535151	57.17102454	59.12004408	56.99266808	63.5917815	71.35059399	70.49162365	38.99112638	60.40548113	63.24752446	65.2826178	58.19341352
Monaco	MCO	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Moldova	MDA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	77.64976959	65.94036697	65.37805571	64.86181613	64.91326245	5.707890319	3.893214683	1.766004415	2.791461412	17.56138453	8.138903961	7.533875339	8.315217391	9.001636661	8.46043956	11.02250274	12.45304778	9.364336819	11.05956977	13.04748758	19.12899669	24.66960352	25.93344907	30.20236584	41.91924626	48.60579402	59.42118095	51.18658501	48.75108836
Madagascar	MDG	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.772987013	0.889690722	1.980051151	2.180203046	2.720906801	3.125	3.82133995	3.291133005	6.292682927	6.990291262	6.11884058	6.473205742	4.238095238	4.076271186	2.590156794	3.853211009	3.19525174	4.3132	2.936507937	3.464566929	2.734375	6.070038911	5.384615385	2.519083969	3.660377358	4.062172285	2.340298507	3.971111111	2.294833948	3.990808824	3.444363636	2.768705036	3.821724138	3.884827586	4.326206897	5.747931034	3.275862069	2.992068966	2.715172414	3.141724138	3.068135593	2.103335593	2.359620339	2.263522034	5.567373333	2.52645	3.210956667	4.273506667	2.605223333	2.977286667	4.203673333	7.03834	4.799916667	8.734476667	7.531023333	5.988923333	12.99518667	12.60090667	11.94542	10.58036
Maldives	MDV	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																											6	8	10.33333333	29.66666667	117.6666667	87.33333333	22.33333333	131.3333333	94.35897436	36.66666667	134.8	193.5230769	60.38717949	61.17948718	94.18461538	113.2461538	114.974359	114.974359	71.72820513
Middle East & North Africa	MEA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		8.891654862	9.347213525	10.3147728	11.2393005	11.8435349	11.55781903	12.4950079	14.4897021	15.6888324	17.54516097	21.25300517	23.08014326	25.13671838	25.95516617	27.5084413	29.63097603	32.03855455	32.83611763	38.15694485	45.35902279	46.89157295	53.03457788	60.10342803	61.28624319	65.97255322	70.1659365	71.38271721	72.16941212	74.41111662	73.73799101	68.16030572	71.44781674	67.54236009	65.08602166	66.93254823	70.22810576	74.65253052	77.2262817	80.96717779	86.67191785	89.15174126	93.17201509	84.75739787	93.03192953	94.30780674	102.8455824	90.61437969	92.53303375	83.85617572	81.77662315	74.23638329	73.35312384	76.69068283	77.86336474	73.52730062	69.8113537	76.78571651	77.48239267	79.81600146	78.96739516
Mexico	MEX	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		9.791356949	10.52740434	14.48598131	15.02387904	17.63801047	20.86750789	22.74833597	26.45469496	29.87735749	30.40032791	34.74922268	38.40596019	44.02771037	48.8742085	60.6065944	63.16317095	60.04566415	59.97272983	64.50952516	70.09699887	88.69736917	93.9557179	81.06721955	91.05312209	94.68627556	97.93938072	98.15327025	89.21717941	84.23218435	82.84121793	72.22048789	72.04957867	70.65376592	73.08084616	57.0035461	72.03415944	72.15712091	79.02851386	77.4936731	79.98253656	80.57440283	68.6658989	67.16325047	67.13810632	76.7214114	69.03282969	71.08648327	56.58624389	68.50453681	72.30423407	84.40800801	84.80327998	92.14496821	90.46677587	81.32322478	100.5253883	105.6214449	107.5623568	107.5727696	106.6047591
Marshall Islands	MHL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																											2	2	0.5	0.5															
Middle income	MIC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																35.11563064	36.47608813	45.39562279		55.56515054	62.2784486	62.41814231	64.36932867	68.59150414	74.30022857	70.06605066		80.65028475	89.26751299	89.91337602	94.07069107	97.30392432	85.96134557	78.88718022	81.89775605	89.64985573	93.54955002	96.60519354	98.90125019	101.8826161	99.15105694	102.2802983	106.9884572	109.5413062	118.714968	120.8172071	125.7542988	132.085695	129.4640157	131.6247809	144.2693664	150.4947169	147.3604074	150.5778231	156.2287692	153.3773895	154.8702422	159.98262	158.1612482	157.1716765	167.9116955
North Macedonia	MKD	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																		12.47947455	96.75369458	61.43069307	71.26436782	77.83333333	66.7802385	73.97959184	71.89189189	39.26056338	37.81362725	40.17197452	53.48156182	62.02232143	57.46697039	67.12296984	56.15801887	56.69761905	67.11111111	63.61835749	57.59444444	69.60615012	72.2057767	66.24555556	79.31487981	68.98724221	60.84748804	61.25608592	82.81449519
Mali	MLI	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.04029304	0.2008521	0.212378641	0.181488203	0.350422195	1.023465704	0.940647482	1.392086331	1.438848921	3.201396973	4.190919674	4.217694994	5.190337602	4.209276018	1.210121012	5.850272682	7.344913151	5.767741935	7.027363184	7.061691542	4.323894685	5.587680079	5.049677099	24.95678092	9.693064437	7.243123772	7.668958743	6.527033609	8.670238675	7.403799318	7.270964615	12.62135922	8.169934641	7.911392405	8.134980416	6.013215859	10.54024256	10.13245033	11.01769912	8.918307968	9.333333333	18.41480408	12.86274655	16.34082167	14.9248242	17.83974106	13.52644112	18.2072904	17.64636314	18.50789171	9.02944906	8.626169655	14.58906255	21.04218219	27.49530182	33.9484199	24.75230385	24.75230385	24.74352675	37.23680237
Malta	MLT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		25.11764706	26.625	44.33333333	40.57142857	28.69230769	28.15384615	39.38461538	28.46153846	44.23076923	49.07692308	43.76923077	57.76923077	28.46153846	25.61538462	23.5	24.58333333	49.61538462	56.30769231	44.69230769	133.75	27.83333333	30.75	73.16666667	93.5	60.33333333	49.58333333	56.5	47.58333333	42.66666667	45.345	38.845	42.81166667	41.06166667	41.06166667	87.802	58.605	65.91333333	187.375	89.125	131.83875	113.8311111	110.0733333	95.80430108	117.1077778	107.1817073	114.5414634	113.34875	82.525	57.37	79.39647577	93.03854626	77.53888889	81.57302118	81.87513935	92.23968785	93.14332966	93.39360529	89.31422271	96.14222712	126.6372657
Myanmar	MMR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.606060606	0.655903128	0.705645161	0.906344411	0.916414904	1.200603622	3.043158954	1.781488934	4.129849246	2.201303912	4.41554664	4.817352056	4.370901423	4.706762166	5.757390847	5.375604119	6.488376963	8.94789705	9.731368245	10.46693826	13.07652264	17.50519751	16.61292	19.62256282	20.23214844	18.62567737	13.10309171	9.140284757	8.713042567	7.895055921	8.693636173	7.043423537	9.009395553	15.18250472	18.87285115	18.22204757	18.60278272	17.9787568	16.82920537	20.75890605	9.57957958	4.290103427	10.30900416	19.91162228	6.52112536	9.01625387	15.77290347	7.609687675	6.236427645	6.637221349	14.99517894	15.63544042	19.53137393	24.34088203	13.32071996	18.74324351	38.73503562	49.34833443	63.57515741	59.30446542
Middle East & North Africa (excluding high income)	MNA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		8.299834512	8.834894992	9.814834716	10.69842254	11.25780918	10.93105952	11.89262758	13.95393331	15.03171646	16.86714672	20.7071705	22.58004228	24.76151938	25.49373022	26.89639982	29.18283133	31.58181115	32.21770305	37.71653129	44.84454238	46.0490518	51.84450724	56.95203617	57.28289224	60.87653192	64.24340345	64.9760241	65.90469699	67.63433085	67.02572257	61.27617231	64.28707814	61.66505663	60.54612489	63.88116029	66.59034494	71.22932373	73.68978769	77.9439057	83.18141835	85.99814353	90.43541945	80.99440486	89.06671769	91.89888614	100.2441536	86.46360036	90.98951339	83.06214003	80.22555519	70.94288272	69.40106522	73.07558156	75.45833138	69.95813468	65.73652809	73.67780595	74.29191655	76.8832899	76.68765995
Montenegro	MNE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																															18.70114943	15.63218391	14.79190751	11.32947977	14.35465116	12.54913295	12.49087209	324.9025641	276.9163803	262.1609195	285.2077778	233.6434783	246.7967391	252.2811111	306.867033
Mongolia	MNG	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS										0.536193029	2.150537634	2.193548387	3.994845361	6.970849176	4.369538077	4.23216445	7.368421053	5.636363636	6.065857886	7.155172414	6.937394247	10.80858086	10.87130296	12.19512195	12.66866567	13.74722838	15.00765697	18.44077961	14.50549451	12.44541485	10.65693431	11.69590643	11.0866373	0.73964497	0.378501136	1.514004542	1.514004542	4.88997555	3.120356612	2.352941176	2.896081772	2.719932002	3.772688719	3.405969137	4.998723296	3.116584285	5.542414703	5.121702128	5.798663325	6.225041244	8.964183717	10.81049698	12.84267881	19.72331712	14.67192047	17.46466784	19.51309177	27.7738809	31.76546633	35.23350391	33.21392585
Northern Mariana Islands	MNP	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Mozambique	MOZ	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		1.452536825	1.469387755	1.751527495	2.764227642	2.753036437	2.021018593	2.0564	2.305	2.701111111	2.357271095	3.571633752	5.535714286	4.456140351	2.443157895	2.055749129	3.902439024	5.052264808	7.212543554	8.327526132	9.616724739	14.17808219	11.93333333	4.9	1.258064516	1.207301587	1.84375	1.96969697	0.47761194	0.705882353	0.753623188	1.457142857	1.392045455	0.909090909	1.764705882	2.136986301	2.16	1.666666667	2	2.025316456	3.666666667	6.225	5.97752809	0.736222222	2.259782609	1.4274	4.643061224	2.660769231	11.41722222	4.033454545	8.199469027	7.355929204	5.619522124	5.91100531	7.534084956	4.558122124	4.567656637	5.138660177	6.71119469	6.71119469	11.21368319
Mauritania	MRT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Mauritius	MUS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		223.2555556	250.3846154	273.9450549	291.6483516	247.826087	212.2808989	234.0851064	217.69	218.2	219.96	215.38	319.58	261.64	269.14	243.8585859	214.77	261.89	254.73	274.32	266.61	223.25	256.25	271.54	270.43	279.73	253.06	328.42	282.09	310.1010101	282.9897959	284.2783505	277.4791667	276.6489362	314.0645161	346.6413043	414.5824176	371.7333333	363.7472527	396.6292135	416.6666667	313.7362637	318.3707865	299.4545455	307.6896552	352.1529412	257.8674699	282.2222222	228.775	227.9625	163.2	243.2307692	274.8453947	248.1482667	313.2905333	183.8361333	273.258	257.6134667	187.1136	194.7492	150.4678667
Malawi	MWI	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		3.438461538	2.771428571	2.862068966	3.233333333	2.941176471	2.857142857	3.529411765	3.888888889	3.831351351	6.110555556	7.724102564	6.6715	7.996097561	5.185365854	7.5105	13.449	11.746	14.08292683	12.31414634	17.50736842	17.078	15.38095238	21.5005	21.84097561	14.27658537	17.43209302	22.51302326	23.82604651	24.90909091	21.33333333	29.78723404	32.08695652	32.17391304	10.1347619	18.92130435	24.25	23.18367347	19.30769231	18.55555556	18.10581818	9.642807018	29.71368421	31.07733333	34.406	30.491875	36.82454545	41.71866667	34.87043478	30.84571429	35.37648649	29.52277778	25.663925	28.81099444	39.77604444	42.65246389	24.50846667	35.57066944	35.91796111	32.58343056	32.58361111
Malaysia	MYS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		98.74526327	99.76091008	98.19446352	102.4401371	126.2058086	148.109068	148.3491403	140.7604299	175.0730775	202.9137443	176.9596396	212.3233667	263.2637392	225.1296704	235.0588547	287.7337236	299.7920842	342.8837209	401.4379314	428.1663516	387.0225094	445.1190704	496.7489197	680.2506519	657.7683988	735.6129176	829.3765254	972.910726	983.6950534	977.326456	1004.805125	1041.446303	1126.283592	1247.224916	1211.986681	1267.79509	1408.79937	1607.408254	1509.291985	1367.877288	1289.301026	1183.44614	1235.830223	1802.750586	1658.248723	2012.955358	2299.421663	2110.609616	1301.983882	2166.750064	2183.644986	1916.8405	1985.865404	2291.563744	1896.164108	1994.11454	2009.637058	1952.092022	1952.092022	1952.092022
North America	NAC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		36.21714993	40.80028463	44.5933135	48.03231987	53.49806538	60.6665024	66.67844167	66.7045342	66.48211984	70.50272689	72.65588343	75.55277729	81.16529066	78.88242154	84.88308498	92.85133763	92.05398111	94.50164847	98.81022401	101.4455922	96.55166459	85.6360908	91.33111497	97.03186606	90.90733864	85.68359859	87.25485574	87.55128884	90.3208231	91.27516607	92.02346226	94.01185859	99.38247151	98.85507247	100.2336954	104.0654733	104.9595026	103.3482713	103.0962277	99.45952938	100.7220918	102.944718	113.2089384	108.2849056	107.2037379	112.6074111	112.3310082	94.86249942	109.7854612	116.0128846	123.8095234	128.9182696	127.9227305	122.9162959	124.1817282	122.1964982	122.6350315	123.937453	122.2985345	127.3677356
Namibia	NAM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																							0.12254902	0.367647059	0.367647059	0.367647059	3.903186275	1.411042945	3.204907975	1.911547912	2.846248462	2.465	0.28625	1.59	4.43375	6.605	15.0339625	10.8612125	6.1386625	13.7351875	26.1067125	25.0368625	27.2643125	25.5051875	3.72615
New Caledonia	NCL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																89.42857143	34.85714286	59.28571429	62.42857143	108.1428571	193.1428571	77.85714286	100	120.8571429	50	40	66.66666667	133.3333333	133.3333333	133.3333333	200	133.3333333	122.2222222	200	228.5714286	228.5714286	228.5714286	228.5714286	128.5714286	128.5714286	128.5714286	128.5714286	260.5882353	536.4705882	231.3235294	282.5	240	267.6470588	199.4117647	99.41176471	150	209.3846154	249.9067288	226.1666667	254.3333333	257.6214405	248.9112228	248.9112228	248.9112228	248.9112228	248.9112228
Niger	NER	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS					0.008696408	0.008697165	0.008697165	0.025656636	0.020944559	0.02842356	0.015629186	0.022447889	0.036069095	0.036077706	0.016059738	0.064545827	0.11786372	0.213014119	0.171986904	0.181270096	0.263709362	0.569484241	0.285525782	0.179964007	0.239255014	0.365506653	0.203172979	0.300357819	0.182316366	0.286845945	0.208318231	0.043830632	0.107800108	0.11550901	0.470927994	0.713550232	0.643546657	0.050053629	0.035755149	0.299485126	0.32372093	0.356621331	0.611819484	0.29366548	0.239985821	0.38766551	0.527622551	0.354907873	0.153418231	0.353489933	0.49602649	0.485641026	0.923294969	0.637150595	0.999243452	0.406191071	0.386006857	0.381645198	0.381653672	0.694769492	0.586468362
Nigeria	NGA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.058876921	0.069057377	0.078930765	0.101961809	0.123401554	0.249391831	0.248554832	0.346222998	0.299734718	0.216245244	0.30483824	0.752230769	0.487961477	1.07037037	2.088461538	3.038461538	3.590315851	3.786793954	6.113118085	8.87109116	12.94789263	12.21890776	14.8243359	12.67619048	9.67826087	9.213926777	8.431963274	11.56801366	12.95571062	14.21097466	14.30666667	14.6179402	15.31561462	9.548387097	5.56231003	5.241691843	4.147590361	4.8	4.791428571	5.357142857	6.696969697	4.528882353	6.141	4.545114286	7.197333333	10.03888587	4.205054054	5.876833333	5.26103125	12.21366667	6.561294118	8.668697143	8.760510857	9.230391143	8.215523429	11.08125429	20.96857143	19.60571429	19.60571429	19.60571429
Nicaragua	NIC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		3.946601942	3.355339806	9.712621359	10.09708738	28.37378641	21.24134615	23.92692308	26.55673077	26.10192308	24.875	25.07884615	28.07692308	51.9047619	33.39622642	18.20754717	45.18301887	45.62075472	45.53896714	21.42188962	50.65420561	52.43478261	38.95652174	61.13217391	40.49	51.62704918	55.64262295	40.32	59.84375	27.14384615	30.77692308	26.48615385	23.71212121	20	16.14814815	18.78787879	24.65454545	20.38457143	21.44444444	19.42810811	15.07563902	10.10146444	28.4085	31.89560976	32.97538462	28.1135	32.62741935	31.47	27.10823529	34.69151515	34.73612018	51.57285429	50.20496084	34.41954787	50.94215426	57.81745346	59.17760638	85.41695479	58.23965426	57.9446742	77.01116356
Netherlands	NLD	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		473.891129	538.1594203	587.0389884	580.547492	605.8426724	643.5150502	661.3310424	657.6655093	729.0662722	788.3507282	780.7480519	790.9856209	831.7858081	837.4094488	836.2819499	826.4954486	830.8516129	808.5705128	883.9171975	859.6506329	842.3527919	805.3481013	851.7977528	877.4602203	848.9140436	827.6800948	738.1521487	737.4131185	677.4394977	637.7701934	636.5028377	615.0563698	585.1905299	603.3898305	606.5759637	588.8536313	563.81798	535.3200883	515.3172867	408.7220104	412.371134	386.9208038	363.937311	357.3135255	337.8064806	353.1463825	302.1390828	267.7086068	238.1710439	293.3258361	246.8111332	289.8120673	231.1276965	247.8532632	266.8045489	291.6857977	290.5583414	274.2693438	273.8018	277.8479942
Norway	NOR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		172.6635514	176.4461358	185.120892	192.1176471	200	196.8085106	211.8623962	215.6956005	238.5454545	244.9507389	259.7014925	248.6759142	263.3248731	293.8053097	290.6329114	280.9583859	300.5012531	319.1542289	322.826087	318.1595092	305.4545455	303.8186158	302.9550827	291.0798122	274.0046838	271.6763006	265.2023121	250	241.7995444	243.7093023	234.3472379	234.309795	232.5423729	231.0267857	212.7659574	210.0502513	228.5395764	223.830735	224.4897959	219.5676906	200.0851305	205.5797267	213.5074627	215.2301496	218.8654292	216.4184149	220.4175463	213.5569755	179.1251437	170.0036337	192.1589242	187.3210987	190.8167549	194.533396	204.2926824	204.4112569	199.5845238	203.8196736	210.2712961	208.4109698
Nepal	NPL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.082502769	0.238648948	0.34746696	0.565891473	0.61406423	1.882613511	1.45684442	1.687190764	2.476635514	2.743983615	4.079877112	5.16593674	5.715011547	5.823853211	5.585421412	6.731674208	7.850337079	8.278125	9.292239468	9.893832599	10.41258741	13.64941526	16.25130708	18.9137811	18.85380473	19.53642671	23.45904053	24.33468788	29.08408149	31.24978452	34.89672978	35.23525115	31.55238994	39.84746562	40.09027897	44.00769066	45.8656882	51.76600912	40.16337645	31.01699235	30.79660297	16.68094218	5.0587473	8.025217391	3.568859649	5.642035398	1.608928571	1.364864865	18.20272727	25.08669725	35.8098673	26.69499528	54.44512772	67.37034584	74.11414108	74.68116573	65.51327057	86.88413682	87.27528031	101.9774424
Nauru	NRU	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
New Zealand	NZL	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		97.18766667	95.90033445	116.2479062	155.0449664	153.2271812	137.2820168	120.5670588	140.5892256	149.4474747	151.2512648	159.8658784	181.5371061	226.271978	159.1696089	182.8989003	191.110105	204.2105263	215.8086603	205.2987599	177.4464832	180.8203125	182.8884963	197.6777563	201.4051522	169.3100714	136.1702128	140.3287462	117.5466455	147.5532755	129.7164461	186.1205433	257.5903614	324.1611399	379.0275337	432.2989234	423.6200257	416.5273312	425.4019293	460.4501608	541.82	600.71	1592.688655	2054.015422	2124.31381	2242.315765	2087.051629	1943.329466	1721.565563	1329.917197	1401.539078	1622.09087	1505.770138	1367.841682	1431.405085	1786.005439	1538.449908	1820.694908	1776.247252	1677.294139	1725.888482
OECD members	OED	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		58.5087625	63.29102636	68.37331825	73.37390997	78.80349707	85.16136528	93.01828105	95.38934961	97.63407362	103.8963977	110.1501629	115.0542177	124.9853019	117.305295	123.3567923	131.8255718	133.092263	138.6552383	143.0507405	140.1273937	136.2225736	130.9391081	137.0159327	139.7906655	135.8985483	135.3103582	136.9801436	137.6937632	138.1051026	128.1857545	123.386769	121.4118093	125.51887	126.2588905	127.680606	132.4844696	132.5287795	132.2301385	131.5678659	126.2220874	125.8028258	125.5669672	134.0735783	130.8194548	128.1418209	130.0651068	134.8209197	112.0811901	115.8826381	127.753338	129.6191291	134.6983083	137.1875775	136.253423	136.9007308	139.5890518	139.7768046	137.6214045	136.772522	141.7617446
Oman	OMN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS														5.695652174	7.695652174	18.52173913	18.69565217	21.73913043	12.08695652	54.60869565	46.13043478	41.69565217	72.86956522	51.2962963	34.07407407	101.6551724	59	59.96969697	160.969697	151.9428571	270.8285714	232.7714286	228.5714286	310.3448276	262.0689655	278.5714286	239.5357143	187.2413793	263.0322581	236.2580645	185.6774194	335.6129032	388.1945161	205.1570968	492.3637931	597.7742857	795.2807692	602.1389286	808.6716667	432.2686486	542.2962099	440.3604336	525.315727	491.7262599	497.2829333	396.9697086	457.1345571	332.6950938	317.5460475	316.0998201	329.5634878
Other small states	OSS	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																		39.90857275	44.03346669	40.62223816	49.23718962	52.7077946	52.91027229	51.09523469	57.62976612	58.94943703	59.54965642	57.79915908	49.45327066
Pakistan	PAK	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		1.378646174	1.34799609	2.22095672	2.73	2.197225686	3.466646001	5.893840916	7.642892846	10.07567125	9.22495114	12.59722955	14.38233355	12.90227491	13.93711104	17.98217532	20.72554169	23.4073107	28.24398074	31.7715942	33.6251635	34.65487805	37.54725407	38.79826031	39.02223606	47.65433617	59.23025879	55.0464	58.13475936	62.15471884	63.62685714	63.20472996	71.78860294	71.01488587	72.18419835	82.57137229	78.98458265	85.6744201	82.84228792	91.06396657	95.44136598	94.07188498	97.78475336	100.9701828	110.7789508	123.4834604	125.7302441	118.4234924	119.1546504	144.3274303	138.3047295	128.522691	117.3623677	135.7025927	134.8541393	137.4715789	144.5629558	152.4789491	152.72362	152.3852932	155.1508891
Panama	PAN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		11.41552511	22.83105023	22.83105023	25.11415525	18.26484018	22.83105023	18.43317972	39.17050691	44.67592593	48.61111111	54.4537037	60.40277778	51.62962963	64.01616628	58.83371824	52.42494226	52.30414747	52.99539171	68.66359447	70.34482759	68.63636364	60.66666667	50.76923077	61.30434783	55.2688172	75.10638298	79.57894737	80.20833333	67.94693878	77.47895792	51.4008016	70.988	64.362	59.9	55.4	88.6	71.34705882	76.68461538	64.15660377	56.90328467	53.28467153	40.40328467	51.15693431	42.16058394	34.41970803	38.3962963	34.08888889	35.80925926	47.5462963	63.75925047	37.43185841	76.73139823	88.63562832	58.99136283	73.46053097	45.69982301	58.68419469	57.10469027	52.23615929	77.51249558
Peru	PER	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		50.9136971	58.65215137	44.54545455	34.38486978	33.64038232	26.56185354	32.27535037	27.64163265	33.15197074	32.95543393	32.03362002	38.7671015	30.52697173	43.7200747	31.60898815	38.41275055	40.82850158	39.46727996	33.37961236	33.10093097	36.37184879	26.70583123	21.03099143	22.67594443	19.68841133	46.06984428	58.8325156	56.45798204	37.57905803	25.66587819	18.21082781	19.14982087	32.55280563	40.54335984	35.25921156	42.28952233	48.66835764	53.51724913	53.26872463	56.28804817	69.09957813	66.85808379	68.32950855	70.90459713	64.3323803	72.01770924	84.81386447	62.33329853	79.87910584	75.30280255	83.43544231	79.5472243	85.22108395	91.77682657	106.9712506	117.943882	143.599654	112.7675901	141.6620319	155.5264109
